molecule_chembl_id,canonical_smiles,log_ic50(pchembl)
CHEMBL5184563,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(N2CCOCC2)c2nonc12,6.966576244513051
CHEMBL5184899,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(Cl)c2nonc12,6.835647144215563
CHEMBL5185377,Cn1cncc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,4.795880017344075
CHEMBL5185500,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,6.721246399047171
CHEMBL5186642,O=C(Cc1ccc2cc[nH]c2c1)NCc1cccc(O)c1,5.382370702242158
CHEMBL5186769,CN1CCOC(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)C1,5.055517327849831
CHEMBL5186834,O=c1cc(Cc2ccccc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.7447274948966935
CHEMBL5186980,COc1ccc(CC(=O)Nc2cccc(O)c2)cc1,6.621238824683626
CHEMBL5187380,O=C(Cc1cc2ccccc2[nH]1)Nc1cccc(O)c1,4.878768544850378
CHEMBL5187589,CN(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2n[se]nc12,7.0
CHEMBL5188246,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(N2CC3CCC(C2)O3)c2nonc12,6.614393726401688
CHEMBL5188490,CSc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nonc12,7.214670164989233
CHEMBL5189690,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(N2C[C@@H]3[C@@H](CO)[C@@H]3C2)c2nonc12,6.193141970481182
CHEMBL5190096,O=C(Cc1ccc(Cl)cc1)Nc1cccc(O)c1,5.399462705635531
CHEMBL5192039,O=c1cc(CC2CNCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,4.698970004336019
CHEMBL5192873,N#Cc1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cc1,5.795880017344075
CHEMBL5195278,Cc1cc(=S)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,6.221848749616356
CHEMBL5196139,S=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,7.468521082957745
CHEMBL5196575,CC(C)c1ccc(CC(=O)Nc2cccc(O)c2)cc1,6.752517739322946
CHEMBL5197427,Cn1nccc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,5.698970004336019
CHEMBL5197960,O=C(Cc1ccc(Br)cc1)Nc1cccc(O)c1,6.190238334892875
CHEMBL5198440,Cn1cc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cn1,5.309803919971486
CHEMBL5199318,O=c1cc(Cc2ncccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.769551078621726
CHEMBL5200838,O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,6.6020599913279625
CHEMBL5201588,CCOc1ccc(CC(=O)Nc2cccc(O)c2)cc1,6.411952503013917
CHEMBL5202277,CN1CCCC(c2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)C1,5.309803919971486
CHEMBL5203089,O=c1cc(CCc2ccccc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.468521082957745
CHEMBL5203191,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cccc(O)c1,5.634886568372423
CHEMBL5203319,O=c1cc(Cc2ccccc2F)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.431798275933005
CHEMBL5203357,O=c1cc(CC2COCCN2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.267606240177032
CHEMBL5203803,O=c1cc(C2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.200659450546418
CHEMBL5204527,Cn1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)n1,5.7447274948966935
CHEMBL5204941,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cccc(O)c1,5.96537154337468
CHEMBL5205326,O=c1cc(Cc2ccncc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.236572006437063
CHEMBL5205427,O=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.795880017344075
CHEMBL5205443,CC(=O)Nc1ccc(CC(=O)Nc2cccc(O)c2)cc1,5.440691989092987
CHEMBL5207084,CN(C)c1cccc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cccc12,5.037157318798758
CHEMBL5207270,O=c1cc(Cc2cccnc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.468521082957745
CHEMBL5207305,CN(C)[C@@H]1CCCC[C@H]1N(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nonc12,6.196542884351586
CHEMBL5207526,O=c1cc(CC2CCOC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.301029995663981
CHEMBL5207651,COc1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cc1,5.522878745280337
CHEMBL5207805,CCCc1ccc(CC(=O)Nc2cccc(O)c2)cc1,5.656000930942839
CHEMBL5207889,CN(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nsnc12,7.309803919971486
CHEMBL5208022,N#Cc1cccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)c1,5.619788758288394
CHEMBL5208173,CC(C)(C)c1ccc(CC(=O)Nc2cccc(O)c2)cc1,4.905878404159439
CHEMBL5209496,O=C(Cc1ccc(OC(F)F)cc1)Nc1cccc(O)c1,6.419873674588417
CHEMBL5218811,COC1CN([C@@H]2COc3c(S(=O)(=O)NC(=O)Nc4c5c(cc6c4CCC6)CCC5)cnn3C2)C1,7.920818753952375
CHEMBL5218858,Cn1cc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1,6.6777807052660805
CHEMBL5218938,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccncc1,5.8124792791635365
CHEMBL5219182,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1CCCC2,6.3872161432802645
CHEMBL5219210,CN[C@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,5.853871964321762
CHEMBL5219226,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnccn1,6.017728766960431
CHEMBL5219249,CN1CCn2ncc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c2C1=O,5.207608310501746
CHEMBL5219385,CN(C)CC1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,5.619788758288394
CHEMBL5219535,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccn1,5.876148359032914
CHEMBL5219660,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,6.1962015920103255
CHEMBL5219688,Cc1ncc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,6.366531544420414
CHEMBL5219690,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1nccs1,5.436518914605589
CHEMBL5219789,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,7.318758762624412
CHEMBL5219824,Cc1c(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cnn1C,5.590066876668706
CHEMBL5220239,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2cccnc12,6.366531544420414
CHEMBL5220378,CC(C)n1cc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1,7.0655015487564325
CHEMBL5220708,Cn1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,6.468521082957745
CHEMBL5220779,CN(C)[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,7.886056647693163
CHEMBL5220818,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cccnc1,5.966576244513051
CHEMBL5220827,Cn1nccc1S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.5934598195660445
CHEMBL5220890,Cc1nc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1C,5.636388020107856
CHEMBL5394543,CC(C)c1nn(Cc2nnc(C3CCCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.494850021680094
CHEMBL5394881,CN1CCN(C(=O)c2cnc(Nc3c4c(cc5c3CCC5)CCC4)o2)S1(=O)=O,6.522878745280337
CHEMBL5395360,CC(C)c1nn(Cc2nnc(-c3cccc(F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.366531544420414
CHEMBL5395560,CCN1CCC[C@H](Nc2nc3nc(-c4c(C)cc(Cl)c(F)c4O)ccc3o2)C1.O=C(O)C(F)(F)F,9.221848749616356
CHEMBL5395866,Cc1cc(Cl)cc(O)c1-c1ccc2oc(N[C@H]3CCCN4CCC[C@H]34)nc2n1,9.221848749616356
CHEMBL5396495,CCNc1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,7.638272163982407
CHEMBL5396678,CC(C)c1nn(Cc2nnc(-c3cccnc3)o2)c(=O)c2cc3sc(Cl)cc3n12,5.723538195826756
CHEMBL5396861,C[C@@H]1CCc2c1nc1c(c2NC(=O)N=[S+]2([O-])NC(=O)c3ccc(C(C)(C)O)cc32)CCC1,7.3979400086720375
CHEMBL5397039,CC(C)OC(=O)[C@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,6.920818753952375
CHEMBL5397239,Cc1cc(N2CCC3CCN(C)CC32)nnc1-c1ccc(C#N)cc1O,8.3767507096021
CHEMBL5397618,COc1cc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2nc(C(C)(C)O)c[se]2)CCC3)ccn1,7.935542010773082
CHEMBL5397648,CC(C)c1ccc2c(c1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1)CCC2,5.518557371497695
CHEMBL5398591,CC(C)c1nn(Cc2nnc(-c3ccc(C(F)(F)F)nc3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.1938200260161125
CHEMBL5398744,CC(C)c1nn(Cc2nnc(-c3ccnc(Cl)n3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.4089353929735005
CHEMBL5399146,CC(C)c1nn(CC(=O)Nc2ncc3nc[nH]c3n2)c(=O)c2ccc(C(F)(F)F)cc12,7.619788758288394
CHEMBL5399242,CC(C)c1nn(CC(=O)N[C@H]2CN(C3CCC3)CC[C@H]2O)c(=O)c2cc(C3CC3)nn12,7.6777807052660805
CHEMBL5399281,Cc1ccc2c(c1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1)CCC2,5.04215336629185
CHEMBL5399814,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,7.088842391260023
CHEMBL5399888,CC(C)(O)c1ccoc1S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,8.09151498112135
CHEMBL5400125,CC(C)c1nn(CC(=O)Nc2ccc3nncn3c2)c(=O)c2sc(C3CC3)nc12,5.600932291050928
CHEMBL5400305,CC(C)c1nn(Cc2nnc(-c3ncccc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,6.113509274827518
CHEMBL5400478,Cc1cc(N2CC[C@H]3CCN(C)C[C@H]32)nnc1-c1ccc(C#N)cc1O,8.431798275933005
CHEMBL5400639,CN(C)S(=O)(=O)NC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,7.301029995663981
CHEMBL5401205,CC(C)c1nn(Cc2nnc(-c3cc(F)cnc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,6.301029995663981
CHEMBL5401306,COC(=O)CCN1CCC[C@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1,9.221848749616356
CHEMBL5401365,Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(Nc2cncnc2)nn1,6.55129368009492
CHEMBL5401920,C=CCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,6.301029995663981
CHEMBL5402007,CS(C)(=O)=Nc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,7.437707135543525
CHEMBL5402114,CC(C)c1nn(Cc2nnc(-c3cccc(C(F)(F)F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.013228265733755
CHEMBL5402176,Cc1ccc(C)c(Nc2nc(C(=O)NS(=O)(=O)N(C)C)co2)c1,5.239954672034189
CHEMBL5402615,CN(C)C/C=C/S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,8.494850021680094
CHEMBL5402869,CCOC(=O)COC(=O)Nc1c(CC)cccc1CC,5.16083631708535
CHEMBL5403920,C=C1C(=O)[C@@]23C(CC[C@@H]1[C@H]2OC(=O)Nc1cccc(Cl)c1)[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,6.346787486224656
CHEMBL5403928,CC(C)OC(=O)[C@@H](Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,8.48412615628832
CHEMBL5404704,C=C1C(=O)[C@]23[C@H](O)[C@@H]1CC[C@H]2[C@@]12CO[C@@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,5.285670240254767
CHEMBL5404792,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc2ccccc2c1O,8.362510270487489
CHEMBL5404989,CCOC(=O)COC(=O)Nc1cc(C)ccc1C,5.71331903064507
CHEMBL5405032,Clc1ccc(-c2nnc(NCC3CCCO3)c3cnccc23)cc1,6.443697499232712
CHEMBL5405293,Cc1ccc(C(F)(F)F)nc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,5.580870692258024
CHEMBL5405616,CC(C)c1nn(Cc2nnc(-c3cnccn3)o2)c(=O)c2cc3sc(Cl)cc3n12,5.649751981665837
CHEMBL5405701,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(N3C=COCC3)nc2n1,8.522878745280337
CHEMBL5405849,Cc1cnc(-c2nnc(N[C@@H]3CCCN(C)C3)c3ccccc23)c(O)c1,7.823908740944319
CHEMBL5406324,COCCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,6.3979400086720375
CHEMBL5406685,CCOC(=O)COC(=O)Nc1c(F)cccc1F,5.247951552180561
CHEMBL5407220,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3sc(Cl)cc3n12,7.359518563029578
CHEMBL5407505,CCOC(=O)COC(=O)Nc1c2c(cc3c1CCC3)CCC2,6.142667503568731
CHEMBL5408007,CC(C)OC(=O)[C@@H](Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,8.58922276662279
CHEMBL5408252,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,7.6020599913279625
CHEMBL5408563,CCc1c(-c2cccc(F)c2)c(C(C)C)nn(CC(=O)Nc2ncncc2F)c1=O,4.452225294612178
CHEMBL5408615,Cc1ccc(C(C)C)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,5.459670525209126
CHEMBL5408740,Cc1cc(Cl)cc(O)c1-c1ccc2oc(N3CC[C@H]4CCN(C)C[C@H]43)nc2n1,9.301029995663981
CHEMBL5409389,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,8.67778070526608
CHEMBL5409543,CC(C)c1nn(Cc2nnc(-c3ccncc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,6.154901959985743
CHEMBL5409648,CC(C)c1nn(Cc2nnc(C3CCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.431798275933005
CHEMBL5409874,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C(C)C)co1,7.619788758288394
CHEMBL5409875,N[S+]([O-])(=NC(=O)Nc1c2c(nc(C(F)(F)F)c1C1CC1)CCC2)c1nn(C2CC2)cc1F,7.394694953858891
CHEMBL5409945,CCOC(=O)COC(=O)Nc1cccc(C)c1C,4.991399828238082
CHEMBL5410313,CC(C)c1cc(C#N)c(F)c(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CCO,6.698970004336019
CHEMBL5410447,CN(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3sccc3n12,7.769551078621726
CHEMBL5410507,[2H]C([2H])(c1nnc(-c2ccc(C(F)(F)F)nc2Cl)o1)n1nc(C(C)C)n2c(cc3sc(Cl)cc32)c1=O,6.552841968657781
CHEMBL5410520,CC(C)c1nn(Cc2nnc(C3CCCCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,5.721246399047171
CHEMBL5411212,CC(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3ccsc3n12,7.735182176990463
CHEMBL5411537,CCOC(=O)C(Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,7.920818753952375
CHEMBL5411864,O=C(O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,5.619788758288394
CHEMBL5412116,CC(C)c1nn(Cc2nnc(-c3cnccc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,6.301029995663981
CHEMBL5413125,CC(C)(N)/C=C/[S+]([O-])(=NC#N)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,7.920818753952375
CHEMBL5414296,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCOCC2)co1,6.529442514782726
CHEMBL5414596,CN1CCC[C@@H](Nc2cc(C(F)(F)F)c(-c3ccc(C(F)(F)F)cc3O)nn2)C1,9.397940008672037
CHEMBL5414825,CC(C)c1cc(-c2ccc3c(c2)OC(F)(F)O3)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CO,8.096910013008056
CHEMBL5415086,CC(C)c1nn(C(C)C(=O)Nc2ncc(F)cn2)c(=O)c2ccc(Br)cc12,5.436518914605589
CHEMBL5415379,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cc(I)cn12,6.886056647693163
CHEMBL5416002,Cc1cc(C#N)cc(O)c1-c1ccc(N2CC[C@H]3CCN(C)C[C@H]32)nn1,8.537602002101044
CHEMBL5416422,Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(Nc2cccnc2)nn1,7.026872146400302
CHEMBL5416723,Cc1c(-c2ccc(C(F)(F)F)cc2O)nnc(NC[C@@H](C)O)c1C#N,8.022276394711152
CHEMBL5416966,CC(C)c1nn(Cc2nnc(C3CCOCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,5.617982957425132
CHEMBL5417052,CCOC(=O)COC(=O)Nc1c(C)cc(C)cc1C,5.648783654660658
CHEMBL5417431,CCN1CCC[C@H](Nc2ccc(-c3c(C)cc(C(F)(F)F)cc3O)nn2)C1,9.096910013008056
CHEMBL5418113,CC(C)c1nn(CC(=O)Nc2ccc3nncn3c2)c(=O)c2cc3ccccc3n12,4.999479159063815
CHEMBL5418118,CC(C)c1nn(CC(=O)Nc2ncc(F)cn2)c(=O)c2ccc(Br)cc12,6.91721462968355
CHEMBL5418225,CC(C)c1nn(Cc2nnc(-c3ccncn3)o2)c(=O)c2cc3sc(Cl)cc3n12,5.906578314837765
CHEMBL5418504,O=C(CN1C(=O)c2ccc(Br)c(F)c2C2(CC2)C1=O)Nc1ncc(Cl)cn1,7.259637310505756
CHEMBL5418666,CN(C)S(=O)(=O)NC(=O)c1coc(Nc2c3c(cc4c2CCC4)CCC3)n1,5.406271001292089
CHEMBL5418770,CC(C)c1cc2c(=O)n(CC(=O)N[C@@H]3CCCN(C4CCC4)C3)nc(C(C)C)n2c1,7.154901959985743
CHEMBL5419065,CN1C[C@]2(C)CCCN2[C@H](CS(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)C1(C)C,8.142667503568731
CHEMBL5419479,CC(=O)N1CCCN(S(=O)(=O)NC(=O)c2coc(Nc3cc(C(F)(F)F)ccc3C)n2)CC1,6.198596289982645
CHEMBL5419955,Cc1cc(NC2CCCN(C3CCC3)C2)nnc1-c1ccc2sccc2c1O,10.154901959985743
CHEMBL5420080,CCOC(=O)COC(=O)Nc1c(C)cccc1C,5.993533957750769
CHEMBL5420448,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(NCC(C)C)nc2n1,8.522878745280337
CHEMBL5420580,CCOC(=O)c1coc(Nc2c3c(cc4c2CCC4)CCC3)n1,6.086186147616283
CHEMBL5420792,CC(C)c1nn(Cc2nnc(-c3ccc(F)nc3F)o2)c(=O)c2cc3sc(Cl)cc3n12,6.795880017344075
CHEMBL5421060,C[C@]1(O)C[C@@H](NC(=O)CN2C[C@@]3(C[C@@H]3F)c3cc(I)ccc3C2=O)C1,8.522878745280337
CHEMBL5421181,CC(C)c1nn(Cc2nnc(-c3cccnc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,6.060480747381382
CHEMBL5421303,Cc1c(N[C@@H]2CCCC[C@H]2O)nnc(-c2ccc(C(F)(F)F)cc2O)c1C,8.075720713938118
CHEMBL5421788,CCc1cc(N[C@@H]2CCCN(CC)C2)nnc1-c1ccc(C#N)cc1O,8.11069829749369
CHEMBL5421905,CC(C)[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1c2c(cc3c1CCC3)CCC2,8.126679398184601
CHEMBL5422068,CCOC(=O)COC(=O)Nc1c(C(C)C)cccc1C(C)C,5.0
CHEMBL5422139,CCN1CCC[C@@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1,9.397940008672037
CHEMBL5422375,C[C@]1(O)C[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2COC3)C1,9.102372908709558
CHEMBL5422387,Nc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,8.482804102050025
CHEMBL5422571,O=C(CN1CC2(CC2)c2cc(Br)ccc2C1=O)Nc1ncc(F)cn1,7.0915149811213505
CHEMBL5422590,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,6.033154576345083
CHEMBL5422660,N[S+]([O-])(=NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1cnn2cc(CO)oc12,8.214670164989233
CHEMBL5422764,CC(C)c1nn(CC(=O)N[C@@H]2CCCN(C3CCC3)C2)c(=O)cc1-c1cccc(Cl)c1,6.040958607678906
CHEMBL5423220,CCOC(=O)C(Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,7.769551078621726
CHEMBL5423228,CC(C)OC(=O)[C@@H](Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,8.168130225719498
CHEMBL5423286,CCNc1cc2c(=O)n(CC(=O)Nc3ccc4nncn4c3)nc(C(C)C)n2n1,5.451979305094469
CHEMBL5423301,CC(C)c1nn(Cc2nnc(-c3cncc(C(F)(F)F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,6.173925197299173
CHEMBL5423352,CCN1CCC[C@H](Nc2nnc(-c3ccc4c(c3O)CCO4)n(C)c2=O)C1,7.795880017344075
CHEMBL5423381,CCCCCN1C(=O)/C(=C2\SC(=S)N(Cc3ccco3)C2=O)c2cc(Br)ccc21,6.522878745280337
CHEMBL5423530,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,5.622875957653544
CHEMBL5423671,C[C@]1(O)C[C@@H](Nc2nnc(-c3ccc(C#N)cc3O)c3c2CCCC3)C1,8.522878745280337
CHEMBL5424110,N[S+]([O-])(=NC(=O)Nc1c2c(nc(C3CC3)c1C1CC1)CCC2)c1nn(C2CC2)cc1F,7.367542707815276
CHEMBL5424149,CCOC(=O)COC(=O)Nc1ccccc1C#N,5.211124884224583
CHEMBL5424421,CC(C)c1nn(CC(=O)Nc2ncncc2F)c(=O)c2ccc(C(F)(F)F)cc12,6.7447274948966935
CHEMBL5424732,Cc1ccc(C(C)(C)C)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,5.410832609453952
CHEMBL5424780,CCN1CCC[C@@H](Nc2cc(C)c(-c3ccc(C#N)cc3O)nn2)C1.O=CO,8.5016894462104
CHEMBL5424987,CCOC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,6.026872146400302
CHEMBL5425624,CCN1CCC[C@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1.O=C(O)C(F)(F)F,9.301029995663981
CHEMBL5426149,CC(C)n1nc(CC(=O)Nc2ccncn2)c(=O)c2ccc(Br)cc21,7.337242168318426
CHEMBL5426277,Clc1ccc(-c2nnc(NCC3CCCO3)c3ccccc23)cc1,6.568636235841013
CHEMBL5426519,CCOC(=O)COC(=O)Nc1ccccc1C(C)C,5.449771646944906
CHEMBL5426651,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc(C(F)(F)F)cc1O,9.397940008672037
CHEMBL5427193,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)C,6.060480747381382
CHEMBL5427670,CCN1CCC[C@@H](Nc2ccc(-c3c(C)cc(C#N)cc3O)nn2)C1,8.515700160653214
CHEMBL5427865,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)OC1CCCC1,7.774432286560529
CHEMBL5427989,CC(C)c1cc(-c2cccc3ccccc23)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1ccc(CN(C)C)cc1,7.3979400086720375
CHEMBL5428146,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,7.421360790031928
CHEMBL5429355,CC(C)c1nn(CC(=O)N[C@@H]2CCCN(C3CCC3)C2)c(=O)c2cc3sc(Cl)cc3n12,9.522878745280337
CHEMBL5430786,C[C@@]1(CO)Cn2ncc([S@@+](N)([O-])=NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c2O1,8.721246399047171
CHEMBL5431129,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCCC2)co1,4.853221010692167
CHEMBL5431145,CS(=O)(=O)NC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,5.167491087293763
CHEMBL5431540,CN1CCC[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2COC3)C1,9.074172425375258
